"","station_id","lat","lon","country","years","location","scale","shape","index","rp10","rp30","rp100","kg","cluster","distance","n_gauges","record_len","start","end"
"628","US_003643",40.9833299936251,-73.8,"US",36,38.9116827042951,10.0557353789035,-0.0387066906845038,NA,60.5832381358244,70.8084951820787,81.2852298723191,"Humid continental",NA,NA,NA,NA,NA,NA
"629","US_003645",42.8333299944483,-73.91667,"US",36,26.8559443805018,7.49893013056738,0.151140090520174,NA,46.9561416806251,59.9891143944139,76.6822752958094,"Humid continental",NA,NA,NA,NA,NA,NA
"630","US_004053",40.3833299933442,-82.46667,"US",36,35.2070984205988,10.8397033136019,0.0921814707709929,NA,62.3149263202523,78.2586222833492,97.3110622282734,"Humid continental",NA,NA,NA,NA,NA,NA
"631","US_005362",32.3333299892739,-96.15,"US",36,56.3539080398926,18.2560156985607,-0.183441808343902,NA,90.0126523881972,102.381333197465,113.075233028339,"Humid subtropical",NA,NA,NA,NA,NA,NA
"632","US_006550",18.1187999860467,-66.1658,"US",36,61.4201079627814,19.0653497082805,0.30930581343305,NA,123.417849687825,175.358232958601,255.518120906857,"Tropical",NA,NA,NA,NA,NA,NA
"633","US_006554",18.3360999860073,-66.6666,"US",36,74.1905702556479,16.3671727787741,-0.227081612898823,NA,103.029315216766,112.84480477191,120.908234967368,"Tropical",NA,NA,NA,NA,NA,NA
"634","US_006556",18.3101999860119,-65.663,"US",36,61.4958591731896,21.9691898093136,0.0632014136281173,NA,114.623130035853,144.396110041043,178.782072574044,"Tropical",NA,NA,NA,NA,NA,NA
"635","US_006558",18.258299986021,-65.9922,"US",36,67.0741021065946,20.7730123754923,-0.0090049624436577,NA,113.35054299344,136.315651060219,160.680882199916,"Tropical",NA,NA,NA,NA,NA,NA
"636","US_006564",18.2199999860279,-65.8258,"US",36,68.7240700232235,30.1346180904307,0.0033663748273929,NA,136.79554489598,171.291648838235,208.426723824893,"Tropical",NA,NA,NA,NA,NA,NA
"637","AU_001089",-27.4117999871074,153.0457,"AU",35,46.9525288327472,18.5296868994233,-0.0639213824203358,NA,85.7908073051846,103.343235970444,120.802751131691,"Humid subtropical",NA,NA,NA,NA,NA,NA
"638","AU_001112",-27.7093999872173,153.2014,"AU",35,44.2462927703935,13.1827824152514,0.0126611805377473,NA,74.3390660912681,89.8303558537878,106.689868482505,"Humid subtropical",NA,NA,NA,NA,NA,NA
"639","AU_001148",-28.1177999873736,153.4457,"AU",35,57.527398647625,20.4982103030534,0.0855555161165099,NA,108.395739605747,137.986284406865,173.071938142523,"Humid subtropical",NA,NA,NA,NA,NA,NA
"640","AU_001152",-27.6955999872122,152.9408,"AU",35,44.0349698241557,13.0087892481342,0.104255523168412,NA,77.0287055990172,96.8274150256699,120.824998272111,"Humid subtropical",NA,NA,NA,NA,NA,NA
"641","AU_001303",-31.0866999886683,150.8467,"AU",35,31.3787356338247,8.11193600551616,0.0307855103740081,NA,50.2807660094692,60.3130398329002,71.4664448704225,"Humid subtropical",NA,NA,NA,NA,NA,NA
"642","AU_001420",-33.0487999896323,150.2325,"AU",35,25.2315824607796,6.0711383950751,0.250289449267556,NA,43.5781935305716,57.5596963883982,77.686655166755,"Oceanic",NA,NA,NA,NA,NA,NA
