station_id,lat,lon,country,years,location,scale,shape,index,rp10,rp30,rp100,kg,cluster,distance,n_gauges,record_len,start,end,rp10_vs_PXR2,rp30_vs_PXR2,rp100_vs_PXR2
JP_000726,35.87999999,140.03,JP,462,0.823778844,0.266274702,0.079227041,35.5,52.6,66,81.7,Humid subtropical,196,80,15,33.00205,01/01/1976 01:00,01/01/2009 00:00,-49.23312318,NA,-46.45402506
JP_000728,35.81999999,140.69,JP,462,0.823778844,0.266274702,0.079227041,30.8,45.5,57.2,70.8,Humid subtropical,196,80,15,33.00194,01/01/1976 02:00,01/01/2009 00:00,-39.97440999,NA,-38.22188764
JP_000729,35.72999999,139.99,JP,462,0.823778844,0.266274702,0.079227041,34,50.4,63.2,78.4,Humid subtropical,196,80,15,21.63997,10/01/1978 01:00,01/09/1999 00:00,NA,NA,NA
JP_000731,35.72999999,140.21,JP,462,0.823778844,0.266274702,0.079227041,27.9,41.3,51.8,64.2,Humid subtropical,196,80,15,33.00205,01/01/1976 01:00,01/01/2009 00:00,-41.21937774,NA,-31.25924756
JP_000735,35.65999999,140.48,JP,462,0.823778844,0.266274702,0.079227041,33.1,49,61.5,76.2,Humid subtropical,196,80,15,33.00205,01/01/1976 01:00,01/01/2009 00:00,NA,NA,NA
JP_000737,35.59999999,140.1,JP,462,0.823778844,0.266274702,0.079227041,31.8,47,59,73.1,Humid subtropical,196,80,15,27.75907,30/03/1981 01:00,01/01/2009 00:00,NA,NA,NA
JP_000738,35.41999999,140.31,JP,462,0.823778844,0.266274702,0.079227041,35.3,52.2,65.6,81.3,Humid subtropical,196,80,15,33.00205,01/01/1976 01:00,01/01/2009 00:00,-44.85671078,NA,-37.15019846
JP_000739,35.37999999,139.91,JP,1482,0.842773887,0.26952309,0.006166411,31.8,46.3,56.2,66.9,Humid subtropical,200,120,49,30.7488,01/01/1976 01:00,01/10/2006 00:00,NA,NA,NA
JP_000741,35.39999999,140.15,JP,462,0.823778844,0.266274702,0.079227041,33.7,49.9,62.6,77.6,Humid subtropical,196,80,15,30.97148,11/01/1978 17:00,01/01/2009 00:00,-39.2664621,NA,-32.44454732
JP_000742,35.22999999,140.1,JP,1482,0.842773887,0.26952309,0.006166411,35,50.9,61.8,73.6,Humid subtropical,200,120,49,30.96874,12/01/1978 17:00,01/01/2009 00:00,-42.04037854,NA,-37.9533585
JP_000743,35.24999999,140.22,JP,1482,0.842773887,0.26952309,0.006166411,39.1,56.9,69,82.2,Humid subtropical,200,120,49,33.00205,01/01/1976 01:00,01/01/2009 00:00,-37.92252471,NA,-31.33398754
JP_000744,35.11999999,139.84,JP,1482,0.842773887,0.26952309,0.006166411,36.7,53.4,64.8,77.1,Humid subtropical,200,120,49,33.00205,01/01/1976 01:00,01/01/2009 00:00,-42.82938397,NA,-36.75039056
JP_000747,34.98999999,139.87,JP,1482,0.842773887,0.26952309,0.006166411,36.3,52.7,64,76.2,Humid subtropical,200,120,49,33.00205,01/01/1976 01:00,01/01/2009 00:00,-42.02707746,NA,-38.3766775
JP_000748,35.60999999,139.19,JP,1482,0.842773887,0.26952309,0.006166411,34.2,49.7,60.4,71.9,Humid subtropical,200,120,49,33.00205,01/01/1976 01:00,01/01/2009 00:00,-34.80233568,NA,-30.58706715
JP_000749,35.56999999,139.37,JP,1482,0.842773887,0.26952309,0.006166411,40,58.1,70.5,84,Humid subtropical,200,120,49,33.00205,01/01/1976 01:00,01/01/2009 00:00,-44.57088504,NA,-42.12807023
JP_000750,35.54999999,139.65,JP,1482,0.842773887,0.26952309,0.006166411,37.8,54.9,66.6,79.3,Humid subtropical,200,120,49,33.00205,01/01/1976 01:00,01/01/2009 00:00,-15.68905265,NA,-3.254408541
JP_000751,35.40999999,139.04,JP,1482,0.842773887,0.26952309,0.006166411,41.5,60.3,73.2,87.1,Humid continental,200,120,49,32.60073,26/05/1976 15:00,01/01/2009 00:00,-41.32535784,NA,-37.15670982
JP_000752,35.42999999,139.39,JP,1482,0.842773887,0.26952309,0.006166411,36.5,53.1,64.4,76.7,Humid subtropical,200,120,49,33.00205,01/01/1976 01:00,01/01/2009 00:00,-52.47466624,NA,-51.04791144
JP_000753,35.43999999,139.65,JP,1482,0.842773887,0.26952309,0.006166411,37.4,54.3,65.9,78.5,Humid subtropical,200,120,49,33.00205,01/01/1976 01:00,01/01/2009 00:00,-43.64322239,NA,-39.90393547
JP_000754,35.33999999,139.3,JP,1482,0.842773887,0.26952309,0.006166411,32.1,46.7,56.7,67.5,Humid subtropical,200,120,49,33.00205,01/01/1976 01:00,01/01/2009 00:00,-66.59514823,NA,-63.48598939
JP_000755,35.31999999,139.45,JP,1482,0.842773887,0.26952309,0.006166411,37.1,53.9,65.4,77.8,Humid subtropical,200,120,49,16.89071,10/02/1992 17:00,01/01/2009 00:00,NA,NA,NA
JP_000756,35.21999999,139.04,JP,1482,0.842773887,0.26952309,0.006166411,49.2,71.4,86.7,103.2,Humid subtropical,200,120,49,33.00205,01/01/1976 01:00,01/01/2009 00:00,-50.70172357,NA,-45.8155302
JP_000757,35.25999999,139.15,JP,1482,0.842773887,0.26952309,0.006166411,34.1,49.5,60.1,71.5,Humid subtropical,200,120,49,33.00205,01/01/1976 01:00,01/01/2009 00:00,-45.91017756,NA,-36.6142684
JP_000758,35.29999999,139.48,JP,1482,0.842773887,0.26952309,0.006166411,34.7,50.4,61.2,72.9,Humid subtropical,200,120,49,16.16427,01/01/1976 01:00,01/03/1992 00:00,NA,NA,NA
JP_000761,36.80999999,138.2,JP,487,0.832020714,0.291046744,-6.06E-05,25.4,37.7,46.1,55.1,Humid continental,203,40,16,32.72154,12/04/1976 12:00,01/01/2009 00:00,-47.12883907,NA,-42.2436817
JP_000762,36.86999999,138.38,JP,487,0.832020714,0.291046744,-6.06E-05,25.7,38.2,46.6,55.7,Humid continental,203,40,16,33.00205,01/01/1976 01:00,01/01/2009 00:00,-59.40025708,NA,-55.6294912
JP_000764,36.81999999,137.93,JP,1699,0.834575735,0.273502055,0.027226607,22.7,33.3,40.9,49.3,Humid subtropical,211,320,58,25.21926,13/10/1983 17:00,01/01/2009 00:00,NA,NA,NA
JP_000765,36.69999999,137.86,JP,1699,0.834575735,0.273502055,0.027226607,27.8,40.9,50.2,60.6,Humid subtropical,211,320,58,32.72941,09/04/1976 15:00,01/01/2009 00:00,-45.66027591,NA,-41.54056903
JP_000766,36.68999999,137.97,JP,1699,0.834575735,0.273502055,0.027226607,26,38.2,46.9,56.5,Humid subtropical,211,320,58,31.5081,29/06/1977 17:00,01/01/2009 00:00,-44.81186867,NA,-40.7690046
JP_000767,36.65999999,138.19,JP,487,0.832020714,0.291046744,-6.06E-05,22,32.7,39.9,47.7,Humid continental,203,40,16,33.00205,01/01/1976 01:00,01/01/2009 00:00,-38.57249111,NA,-31.84989672
JP_000769,36.66999999,138.46,JP,487,0.832020714,0.291046744,-6.06E-05,31,46.1,56.3,67.3,Humid continental,203,40,16,29.47422,12/07/1979 14:00,01/01/2009 00:00,NA,NA,NA
JP_000770,36.51999999,137.83,JP,476,0.813696872,0.253389084,0.138965233,20.5,30.4,39.1,50.1,Humid continental,205,40,15,32.72907,09/04/1976 18:00,01/01/2009 00:00,-41.65823276,NA,-37.40082744
JP_000771,36.54999999,138,JP,476,0.813696872,0.253389084,0.138965233,28,41.6,53.5,68.6,Humid continental,205,40,15,32.75451,31/03/1976 11:00,01/01/2009 00:00,-44.62221874,NA,-40.49761401
JP_000772,36.52999999,138.32,JP,487,0.832020714,0.291046744,-6.06E-05,29.1,43.3,52.9,63.1,Humid continental,203,40,16,33.00205,01/01/1976 01:00,01/01/2009 00:00,-49.41533853,NA,-43.6958242
JP_000774,36.48999999,138.07,JP,476,0.813696872,0.253389084,0.138965233,24.4,36.2,46.6,59.7,Humid continental,205,40,15,29.45483,19/07/1979 16:00,01/01/2009 00:00,NA,NA,NA
JP_000775,36.39999999,138.26,JP,476,0.813696872,0.253389084,0.138965233,23,34.1,43.9,56.3,Humid continental,205,40,15,32.79671,16/03/1976 01:00,01/01/2009 00:00,-32.28637996,NA,-24.8315183
JP_000778,36.33999999,137.88,JP,476,0.813696872,0.253389084,0.138965233,18.9,28.1,36.1,46.3,Humid continental,205,40,15,32.77344,24/03/1976 13:00,01/01/2009 00:00,-32.99577106,NA,-25.22846486
JP_000779,36.37999999,138.38,JP,476,0.813696872,0.253389084,0.138965233,26.7,39.6,51,65.4,Humid continental,205,40,15,32.77915,22/03/1976 11:00,01/01/2009 00:00,-40.26006003,NA,-33.75015308
JP_000781,36.24999999,137.63,JP,476,0.813696872,0.253389084,0.138965233,24.2,35.9,46.2,59.2,Humid continental,205,40,15,32.54563,15/06/1976 18:00,01/01/2009 00:00,-30.59000535,NA,-22.98489375
JP_000782,36.23999999,137.97,JP,476,0.813696872,0.253389084,0.138965233,20.9,31,39.8,51.1,Humid continental,205,40,15,33.00205,01/01/1976 01:00,01/01/2009 00:00,-27.0322993,NA,-19.91261528
JP_000784,36.29999999,138.14,JP,476,0.813696872,0.253389084,0.138965233,26.5,39.2,50.5,64.7,Humid continental,205,40,15,33.00205,01/01/1976 01:00,01/01/2009 00:00,-40.10114121,NA,-34.18105738
JP_000785,36.26999999,138.31,JP,476,0.813696872,0.253389084,0.138965233,24.1,35.8,46.1,59,Humid continental,205,40,15,30.1305,14/11/1978 21:00,01/01/2009 00:00,-28.90765164,NA,-21.63376178
JP_000786,36.24999999,138.48,JP,1519,0.841285532,0.252766838,0.048934468,25.5,36.8,45.1,54.7,Humid continental,206,100,52,32.73751,06/04/1976 16:00,01/01/2009 00:00,-36.57574771,NA,-30.06557222
JP_000791,36.08999999,137.68,JP,476,0.813696872,0.253389084,0.138965233,21.7,32.2,41.4,53.1,Humid continental,205,40,15,30.10963,22/11/1978 12:00,01/01/2009 00:00,-26.46938512,NA,-17.94188347
JP_000792,36.04999999,138.11,JP,476,0.813696872,0.253389084,0.138965233,26.9,39.9,51.4,65.8,Humid continental,205,40,15,33.00205,01/01/1976 01:00,01/01/2009 00:00,-28.86630623,NA,-26.94933901
JP_000795,35.93999999,137.6,JP,1519,0.841285532,0.252766838,0.048934468,23.9,34.5,42.3,51.3,Humid continental,206,100,52,30.10404,24/11/1978 13:00,01/01/2009 00:00,NA,NA,NA
JP_000796,35.97999999,137.84,JP,476,0.813696872,0.253389084,0.138965233,27.8,41.3,53.1,68.1,Humid continental,205,40,15,32.77858,22/03/1976 16:00,01/01/2009 00:00,-29.16466063,NA,-23.79880983
JP_000797,35.97999999,137.98,JP,476,0.813696872,0.253389084,0.138965233,28.3,42,54.1,69.3,Humid continental,205,40,15,30.08738,30/11/1978 15:00,01/01/2009 00:00,-30.14691915,NA,-23.81067502
JP_000799,35.96999999,138.22,JP,476,0.813696872,0.253389084,0.138965233,22,32.6,42,53.8,Humid continental,205,40,15,32.75394,31/03/1976 16:00,01/01/2009 00:00,-31.28582808,NA,-25.0518545
JP_000800,35.94999999,138.47,JP,1482,0.842773887,0.26952309,0.006166411,28.2,41.1,49.8,59.3,Humid continental,200,120,49,33.00205,01/01/1976 01:00,01/01/2009 00:00,-28.36576583,NA,-22.90582713
JP_000802,35.86999999,137.5,JP,1519,0.841285532,0.252766838,0.048934468,34.4,49.7,61,73.8,Humid continental,206,100,52,32.49281,05/07/1976 01:00,01/01/2009 00:00,NA,NA,NA
JP_000803,35.83999999,137.69,JP,1519,0.841285532,0.252766838,0.048934468,28.1,40.5,49.7,60.2,Humid continental,206,100,52,32.7666,27/03/1976 01:00,01/01/2009 00:00,-39.7758802,NA,-35.15859224
JP_000804,35.82999999,137.96,JP,1519,0.841285532,0.252766838,0.048934468,27.6,39.8,48.8,59.1,Humid continental,206,100,52,15.92676,27/01/1993 19:00,01/01/2009 00:00,NA,NA,NA
JP_000805,35.83999999,138.06,JP,1519,0.841285532,0.252766838,0.048934468,26.5,38.3,47,56.9,Humid continental,206,100,52,17.16359,01/01/1976 01:00,01/03/1993 00:00,NA,NA,NA
JP_000809,35.72999999,138.09,JP,1519,0.841285532,0.252766838,0.048934468,25.3,36.5,44.8,54.3,Humid continental,206,100,52,25.52624,23/06/1983 14:00,01/01/2009 00:00,NA,NA,NA
JP_000811,35.69999999,137.69,JP,1519,0.841285532,0.252766838,0.048934468,31.7,45.8,56.2,68.1,Humid continental,206,100,52,33.00205,01/01/1976 01:00,01/01/2009 00:00,-28.23086143,NA,-22.80531322
JP_000812,35.60999999,137.62,JP,1519,0.841285532,0.252766838,0.048934468,38.5,55.5,68.2,82.6,Humid continental,206,100,52,33.00205,01/01/1976 01:00,01/01/2009 00:00,-37.56871351,NA,-32.80926587
JP_000814,35.64999999,137.9,JP,1519,0.841285532,0.252766838,0.048934468,25.5,36.7,45.1,54.6,Humid subtropical,206,100,52,32.75451,31/03/1976 11:00,01/01/2009 00:00,-38.62105991,NA,-34.36111362
JP_000816,35.55999999,138.04,JP,1519,0.841285532,0.252766838,0.048934468,26.2,37.8,46.5,56.3,Humid subtropical,206,100,52,25.55099,14/06/1983 13:00,01/01/2009 00:00,NA,NA,NA
JP_000818,35.50999999,137.84,JP,1519,0.841285532,0.252766838,0.048934468,25.9,37.3,45.9,55.5,Humid subtropical,206,100,52,26.41478,01/01/1976 01:00,01/06/2002 00:00,NA,NA,NA
JP_000822,35.36999999,137.69,JP,1519,0.841285532,0.252766838,0.048934468,33.7,48.6,59.7,72.3,Humid subtropical,206,100,52,30.09263,28/11/1978 17:00,01/01/2009 00:00,-30.80690327,NA,-31.24369949
JP_000823,35.30999999,137.81,JP,1519,0.841285532,0.252766838,0.048934468,30.7,44.3,54.4,65.9,Humid subtropical,206,100,52,30.01631,26/12/1978 14:00,01/01/2009 00:00,-28.22855312,NA,-21.85916023
JP_000824,35.31999999,137.93,JP,1519,0.841285532,0.252766838,0.048934468,31.5,45.5,55.9,67.6,Humid subtropical,206,100,52,30.08465,01/12/1978 15:00,01/01/2009 00:00,-48.54587679,NA,-44.12168129
JP_000826,35.85999999,138.39,JP,1482,0.842773887,0.26952309,0.006166411,23.5,34.1,41.4,49.3,Humid subtropical,200,120,49,32.79261,17/03/1976 13:00,01/01/2009 00:00,NA,NA,NA
JP_000830,35.68999999,138.45,JP,1482,0.842773887,0.26952309,0.006166411,27.5,39.9,48.4,57.7,Humid subtropical,200,120,49,33.00205,01/01/1976 01:00,01/01/2009 00:00,-46.1933379,NA,-40.53989627
JP_000832,35.66999999,138.55,JP,1482,0.842773887,0.26952309,0.006166411,27.2,39.5,48,57.1,Humid subtropical,200,120,49,17.24846,01/01/1976 01:00,01/04/1993 00:00,NA,NA,NA
JP_000833,35.66999999,138.55,JP,1482,0.842773887,0.26952309,0.006166411,32,46.5,56.5,67.2,Humid subtropical,200,120,49,15.79192,18/03/1993 01:00,01/01/2009 00:00,NA,NA,NA
JP_000834,35.65999999,138.72,JP,1482,0.842773887,0.26952309,0.006166411,24.4,35.5,43.1,51.3,Humid continental,200,120,49,32.8063,12/03/1976 13:00,01/01/2009 00:00,-35.97448034,NA,-34.55247203
JP_000835,35.60999999,138.94,JP,1482,0.842773887,0.26952309,0.006166411,32.2,46.8,56.8,67.7,Humid continental,200,120,49,32.80607,12/03/1976 15:00,01/01/2009 00:00,-34.55824863,NA,-35.380437
JP_000836,35.61999999,139.11,JP,1482,0.842773887,0.26952309,0.006166411,34.5,50.2,61,72.6,Humid subtropical,200,120,49,31.50297,01/07/1977 14:00,01/01/2009 00:00,-17.17402106,NA,-14.96617405
JP_000837,35.53999999,138.41,JP,1482,0.842773887,0.26952309,0.006166411,33.4,48.5,58.9,70.1,Humid subtropical,200,120,49,32.73192,08/04/1976 17:00,01/01/2009 00:00,NA,NA,NA
JP_000838,35.52999999,138.62,JP,1482,0.842773887,0.26952309,0.006166411,34.9,50.8,61.7,73.4,Humid continental,200,120,49,32.80915,11/03/1976 12:00,01/01/2009 00:00,-33.98146125,NA,-31.74223534
JP_000839,35.46999999,138.44,JP,1482,0.842773887,0.26952309,0.006166411,32.3,46.9,56.9,67.8,Humid subtropical,200,120,49,31.01574,26/12/1977 13:00,01/01/2009 00:00,-30.23459508,NA,-29.03229436
JP_000840,35.49999999,138.76,JP,1482,0.842773887,0.26952309,0.006166411,33.1,48.1,58.4,69.5,Humid continental,200,120,49,33.00205,01/01/1976 01:00,01/01/2009 00:00,-18.38307094,NA,-8.572805919
JP_000841,35.43999999,138.84,JP,1482,0.842773887,0.26952309,0.006166411,38.3,55.6,67.5,80.4,Humid continental,200,120,49,32.80881,11/03/1976 15:00,01/01/2009 00:00,-26.9894255,NA,-18.13818146
JP_000842,35.28999999,138.44,JP,1482,0.842773887,0.26952309,0.006166411,43,62.5,75.9,90.4,Humid subtropical,200,120,49,33.00205,01/01/1976 01:00,01/01/2009 00:00,-29.03042096,NA,-20.5032829
JP_000843,35.30999999,138.58,JP,1482,0.842773887,0.26952309,0.006166411,42.1,61.2,74.3,88.4,Humid subtropical,200,120,49,33.00205,01/01/1976 01:00,01/01/2009 00:00,-22.49437147,NA,-13.17365827
JP_000844,35.21999999,138.24,JP,583,0.848596393,0.257999888,0.009640553,47.2,67.7,81.9,97.3,Humid subtropical,201,180,19,30.01871,25/12/1978 17:00,01/01/2009 00:00,-38.89711147,NA,-32.43092189
JP_000845,35.23999999,138.34,JP,583,0.848596393,0.257999888,0.009640553,46,66,79.9,94.9,Humid subtropical,201,180,19,32.28006,20/09/1976 18:00,01/01/2009 00:00,-27.89129635,NA,-19.90111972
JP_000846,35.29999999,138.93,JP,1482,0.842773887,0.26952309,0.006166411,42.2,61.4,74.5,88.7,Humid subtropical,200,120,49,33.00205,01/01/1976 01:00,01/01/2009 00:00,-23.68164406,NA,-16.81694005
JP_000847,35.17999999,138.66,JP,1482,0.842773887,0.26952309,0.006166411,48.5,70.4,85.5,101.8,Humid subtropical,200,120,49,33.00205,01/01/1976 01:00,01/01/2009 00:00,-32.14949856,NA,-28.54105918
JP_000848,35.10999999,138.93,JP,1482,0.842773887,0.26952309,0.006166411,38.4,55.8,67.7,80.6,Humid subtropical,200,120,49,33.00205,01/01/1976 01:00,01/01/2009 00:00,-36.72868512,NA,-33.00068281
JP_000849,35.08999999,137.81,JP,1519,0.841285532,0.252766838,0.048934468,42.9,61.9,76,92.1,Humid subtropical,206,100,52,33.00205,01/01/1976 01:00,01/01/2009 00:00,-29.49341139,NA,-22.86899893
JP_000850,35.00999999,137.98,JP,583,0.848596393,0.257999888,0.009640553,45,64.6,78.2,92.9,Humid subtropical,201,180,19,32.7018,19/04/1976 17:00,01/01/2009 00:00,NA,NA,NA
JP_000851,35.09999999,138.13,JP,583,0.848596393,0.257999888,0.009640553,48.3,69.4,83.9,99.7,Humid subtropical,201,180,19,33.00205,01/01/1976 01:00,01/01/2009 00:00,-25.76056245,NA,-21.73988228
JP_000853,35.04999999,138.25,JP,583,0.848596393,0.257999888,0.009640553,48,68.9,83.3,99,Humid subtropical,201,180,19,17.80424,14/03/1991 01:00,01/01/2009 00:00,NA,NA,NA
JP_000855,35.04999999,139.09,JP,1482,0.842773887,0.26952309,0.006166411,35.7,51.9,63,75,Humid subtropical,200,120,49,33.00205,01/01/1976 01:00,01/01/2009 00:00,-36.02955457,NA,-32.31788722
JP_000856,34.95999999,137.73,JP,1519,0.841285532,0.252766838,0.048934468,47.7,68.7,84.4,102.2,Humid subtropical,206,100,52,32.51814,25/06/1976 19:00,01/01/2009 00:00,-15.58642111,NA,-11.07331808
JP_000858,34.97999999,138.19,JP,583,0.848596393,0.257999888,0.009640553,45.5,65.3,78.9,93.8,Humid subtropical,201,180,19,32.73488,07/04/1976 15:00,01/01/2009 00:00,-33.34418935,NA,-27.74107902
JP_000861,34.79999999,137.56,JP,307,0.826898914,0.266253982,0.06900684,40.3,59.5,74.3,91.5,Humid subtropical,207,80,10,33.00205,01/01/1976 01:00,01/01/2009 00:00,NA,NA,NA
JP_000863,34.88999999,137.81,JP,583,0.848596393,0.257999888,0.009640553,43.9,63.1,76.3,90.6,Humid subtropical,201,180,19,33.00205,01/01/1976 01:00,01/01/2009 00:00,-3.854042818,NA,4.295393635
JP_000864,34.89999999,137.94,JP,583,0.848596393,0.257999888,0.009640553,43.6,62.6,75.7,89.9,Humid subtropical,201,180,19,26.25713,29/09/1982 15:00,01/01/2009 00:00,NA,NA,NA
JP_000867,34.89999999,138.93,JP,1482,0.842773887,0.26952309,0.006166411,46.6,67.7,82.2,97.9,Humid subtropical,200,120,49,33.00205,01/01/1976 01:00,01/01/2009 00:00,-30.48508034,NA,-28.05948196
JP_000868,34.86999999,139.02,JP,1482,0.842773887,0.26952309,0.006166411,57.4,83.5,101.3,120.6,Humid subtropical,200,120,49,32.73192,08/04/1976 17:00,01/01/2009 00:00,-32.86092077,NA,-28.14301271
JP_000869,34.70999999,137.72,JP,583,0.848596393,0.257999888,0.009640553,44.7,64.2,77.7,92.2,Humid subtropical,201,180,19,33.00205,01/01/1976 01:00,01/01/2009 00:00,-32.18699229,NA,-30.17554552
JP_000870,34.77999999,137.97,JP,583,0.848596393,0.257999888,0.009640553,38.2,54.8,66.2,78.7,Humid subtropical,201,180,19,33.00205,01/01/1976 01:00,01/01/2009 00:00,-27.3939263,NA,-25.10863821
JP_000871,34.77999999,138.14,JP,583,0.848596393,0.257999888,0.009640553,50,71.8,86.9,103.2,Humid subtropical,201,180,19,30.02966,21/12/1978 17:00,01/01/2009 00:00,-19.85588773,NA,-16.89889845
JP_000873,34.77999999,139.05,JP,1482,0.842773887,0.26952309,0.006166411,44.6,64.8,78.7,93.7,Humid subtropical,200,120,49,33.00205,01/01/1976 01:00,01/01/2009 00:00,-8.411906785,NA,-15.86758213
JP_000875,34.59999999,138.21,JP,583,0.848596393,0.257999888,0.009640553,44.2,63.5,76.8,91.2,Humid subtropical,201,180,19,33.00205,01/01/1976 01:00,01/01/2009 00:00,-39.67284144,NA,-44.03821282
JP_000877,35.29999999,136.85,JP,1519,0.841285532,0.252766838,0.048934468,38.5,55.5,68.1,82.5,Humid subtropical,206,100,52,33.00205,01/01/1976 01:00,01/01/2009 00:00,-50.28108765,NA,-46.1897362
JP_000878,35.21999999,136.7,JP,533,0.836253899,0.256022737,0.059571551,34,49.4,61.1,74.5,Humid subtropical,208,60,17,29.97262,11/01/1979 13:00,01/01/2009 00:00,-36.86718754,NA,-39.69045034
JP_000880,35.22999999,137.28,JP,1519,0.841285532,0.252766838,0.048934468,35.8,51.7,63.4,76.8,Humid subtropical,206,100,52,31.50308,01/07/1977 13:00,01/01/2009 00:00,-0.915372465,NA,-8.962545677
JP_000881,35.20999999,137.51,JP,1519,0.841285532,0.252766838,0.048934468,35.9,51.8,63.6,77,Humid subtropical,206,100,52,32.65286,07/05/1976 14:00,01/01/2009 00:00,-45.63563372,NA,-48.08214609
JP_000884,35.13999999,136.79,JP,307,0.826898914,0.266253982,0.06900684,39.9,58.8,73.5,90.5,Humid subtropical,207,80,10,33.00205,01/01/1976 01:00,01/01/2009 00:00,-28.31207879,NA,-34.85882478
JP_000885,35.16999999,136.97,JP,1519,0.841285532,0.252766838,0.048934468,38.7,55.8,68.6,83,Humid subtropical,206,100,52,33.00205,01/01/1976 01:00,01/01/2009 00:00,-21.65883982,NA,-29.57130822
JP_000886,35.12999999,137.18,JP,1519,0.841285532,0.252766838,0.048934468,32.4,46.7,57.4,69.5,Humid subtropical,206,100,52,33.00205,01/01/1976 01:00,01/01/2009 00:00,-36.88629759,NA,-40.07602367
JP_000887,35.01999999,136.9,JP,307,0.826898914,0.266253982,0.06900684,38.3,56.5,70.6,87,Humid subtropical,207,80,10,33.00205,01/01/1976 01:00,01/01/2009 00:00,-37.20539431,NA,-39.35567662
JP_000890,34.91999999,137.19,JP,1519,0.841285532,0.252766838,0.048934468,35.6,51.3,63,76.3,Humid subtropical,206,100,52,33.00205,01/01/1976 01:00,01/01/2009 00:00,NA,NA,NA
JP_000891,34.97999999,137.43,JP,1519,0.841285532,0.252766838,0.048934468,41.4,59.8,73.4,88.9,Humid subtropical,206,100,52,33.00205,01/01/1976 01:00,01/01/2009 00:00,-38.91176946,NA,-34.58838977
JP_000892,34.92999999,137.57,JP,1519,0.841285532,0.252766838,0.048934468,38.9,56.1,68.9,83.5,Humid subtropical,206,100,52,23.9781,09/01/1979 01:00,01/01/2003 00:00,NA,NA,NA
JP_000895,34.80999999,137.03,JP,307,0.826898914,0.266253982,0.06900684,32.6,48.1,60.1,74,Humid subtropical,207,80,10,33.00205,01/01/1976 01:00,01/01/2009 00:00,-20.07464685,NA,-27.3755636
JP_000896,34.83999999,137.22,JP,307,0.826898914,0.266253982,0.06900684,37.2,54.8,68.5,84.3,Humid subtropical,207,80,10,29.97536,10/01/1979 13:00,01/01/2009 00:00,-38.6285215,NA,-42.1354414
JP_000897,34.73999999,136.94,JP,307,0.826898914,0.266253982,0.06900684,35.8,52.9,66,81.3,Humid subtropical,207,80,10,33.00205,01/01/1976 01:00,01/01/2009 00:00,-38.61510044,NA,-43.9707827
JP_000899,34.71999999,137.46,JP,307,0.826898914,0.266253982,0.06900684,41.9,61.8,77.2,95,Humid subtropical,207,80,10,30.00137,01/01/1976 01:00,01/01/2006 00:00,-39.6381821,NA,-44.9409856
JP_000901,34.65999999,137.26,JP,307,0.826898914,0.266253982,0.06900684,38.6,57,71.2,87.6,Humid subtropical,207,80,10,33.00205,01/01/1976 01:00,01/01/2009 00:00,-24.88582846,NA,-29.22884841
JP_000902,36.29999999,137.1,JP,1519,0.841285532,0.252766838,0.048934468,24.5,35.3,43.3,52.5,Humid subtropical,206,100,52,30.12058,18/11/1978 12:00,01/01/2009 00:00,-42.37356196,NA,-37.2179499
JP_000905,36.31999999,137.31,JP,1519,0.841285532,0.252766838,0.048934468,25.7,37,45.5,55.1,Humid continental,206,100,52,30.1151,20/11/1978 12:00,01/01/2009 00:00,-40.73368958,NA,-40.3061724
JP_000906,36.26999999,136.9,JP,1519,0.841285532,0.252766838,0.048934468,27.7,39.9,49,59.4,Humid subtropical,206,100,52,30.1232,17/11/1978 13:00,01/01/2009 00:00,-33.27237042,NA,-31.02735381
JP_000907,36.24999999,137.5,JP,1519,0.841285532,0.252766838,0.048934468,30.2,43.6,53.5,64.8,Humid continental,206,100,52,32.68287,26/04/1976 15:00,01/01/2009 00:00,-44.93467685,NA,-43.13514279
JP_000908,36.14999999,136.91,JP,1519,0.841285532,0.252766838,0.048934468,31.8,45.8,56.3,68.2,Humid continental,206,100,52,26.52806,22/06/1982 16:00,01/01/2009 00:00,NA,NA,NA
